Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,5197574,-,b'Iloilo',b'Philippines',10.74,122.53,8,12,8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,Relative Humidity
2020,10,8,3,0,91.46000000000001
2020,10,8,4,0,90.72
2020,10,8,5,0,90.4
2020,10,8,6,0,89.82000000000001
2020,10,8,7,0,89
2020,10,8,8,0,88.47
2020,10,8,9,0,87.63
2020,10,8,10,0,87.67
2020,10,8,11,0,87.5
2020,10,8,12,0,87.60000000000001
2020,10,8,13,0,88.43
2020,10,8,14,0,89.13
2020,10,8,15,0,89.74
2020,10,8,16,0,90.23
2020,10,8,17,0,91.17
2020,10,8,18,0,91.15
2020,10,8,19,0,91.78
2020,10,8,20,0,91.93
2020,10,8,21,0,92.28
2020,10,8,22,0,92.97
2020,10,8,23,0,93.13
2020,10,9,0,0,93.11
2020,10,9,1,0,93.13
2020,10,9,2,0,93.32000000000001
2020,10,9,3,0,92.79
2020,10,9,4,0,92.62
2020,10,9,5,0,92.29
2020,10,9,6,0,91.56
2020,10,9,7,0,89.58
2020,10,9,8,0,87.06
2020,10,9,9,0,83.63
2020,10,9,10,0,81.32000000000001
2020,10,9,11,0,79.53
2020,10,9,12,0,79.31
2020,10,9,13,0,79.66
2020,10,9,14,0,79.92
2020,10,9,15,0,82.12
2020,10,9,16,0,83.65
2020,10,9,17,0,87.12
2020,10,9,18,0,88.76
2020,10,9,19,0,89.14
2020,10,9,20,0,89.45
2020,10,9,21,0,89.29
2020,10,9,22,0,89.11
2020,10,9,23,0,89.42
2020,10,10,0,0,89.12
2020,10,10,1,0,88.9
2020,10,10,2,0,88.51
2020,10,10,3,0,87.26
2020,10,10,4,0,86.18
2020,10,10,5,0,85.26
2020,10,10,6,0,87.18
2020,10,10,7,0,82.34
2020,10,10,8,0,73.65
2020,10,10,9,0,71.57000000000001
2020,10,10,10,0,71.36
2020,10,10,11,0,72.27
2020,10,10,12,0,73.37
2020,10,10,13,0,74.91
2020,10,10,14,0,77.25
2020,10,10,15,0,79.74
2020,10,10,16,0,83.08
2020,10,10,17,0,87.14
2020,10,10,18,0,89.28
2020,10,10,19,0,90.14
2020,10,10,20,0,89.98
2020,10,10,21,0,90.31
2020,10,10,22,0,90.26
2020,10,10,23,0,90.7
2020,10,11,0,0,90.65
2020,10,11,1,0,90.15
2020,10,11,2,0,90.31
2020,10,11,3,0,90.54
2020,10,11,4,0,90.33
2020,10,11,5,0,90.18
2020,10,11,6,0,90.23
2020,10,11,7,0,88.65
2020,10,11,8,0,87.23
2020,10,11,9,0,84.72
2020,10,11,10,0,83.66
2020,10,11,11,0,83.7
2020,10,11,12,0,83.43
2020,10,11,13,0,83.84
2020,10,11,14,0,84.65
2020,10,11,15,0,85.93
2020,10,11,16,0,87.59
2020,10,11,17,0,89.9
2020,10,11,18,0,90.35000000000001
2020,10,11,19,0,90.8
2020,10,11,20,0,91.02
2020,10,11,21,0,91.4
2020,10,11,22,0,91.98
2020,10,11,23,0,92.03
2020,10,12,0,0,92.21000000000001
2020,10,12,1,0,92.28
2020,10,12,2,0,91.88
2020,10,12,3,0,92.08
2020,10,12,4,0,91.62
2020,10,12,5,0,91.01
2020,10,12,6,0,90.31
2020,10,12,7,0,87.60000000000001
2020,10,12,8,0,82.86
2020,10,12,9,0,78.95
2020,10,12,10,0,77.01
2020,10,12,11,0,76.3
2020,10,12,12,0,75.99
2020,10,12,13,0,76.86
2020,10,12,14,0,77.71000000000001
2020,10,12,15,0,79.51
2020,10,12,16,0,81.04
2020,10,12,17,0,84.49
2020,10,12,18,0,85.32000000000001
2020,10,12,19,0,85.62
2020,10,12,20,0,85.95
2020,10,12,21,0,85.9
2020,10,12,22,0,86
2020,10,12,23,0,86.73
2020,10,13,0,0,87.52
2020,10,13,1,0,88.29
2020,10,13,2,0,89.02
2020,10,13,3,0,89.86
2020,10,13,4,0,90.16
2020,10,13,5,0,90.18
2020,10,13,6,0,89.31
2020,10,13,7,0,86.86
2020,10,13,8,0,83.62
2020,10,13,9,0,80.28
2020,10,13,10,0,78.35000000000001
2020,10,13,11,0,77.31
2020,10,13,12,0,76.71000000000001
2020,10,13,13,0,76.19
2020,10,13,14,0,76.14
2020,10,13,15,0,77.96000000000001
2020,10,13,16,0,81.27
2020,10,13,17,0,84.41
2020,10,13,18,0,86.4
2020,10,13,19,0,87.02
2020,10,13,20,0,88.11
2020,10,13,21,0,89.35000000000001
2020,10,13,22,0,90.03
2020,10,13,23,0,90.51
2020,10,14,0,0,91.42
2020,10,14,1,0,91.52
2020,10,14,2,0,91.72
2020,10,14,3,0,91.15
2020,10,14,4,0,91.24
2020,10,14,5,0,91.12
2020,10,14,6,0,90.23
2020,10,14,7,0,87.2
2020,10,14,8,0,81.74
2020,10,14,9,0,76.24
2020,10,14,10,0,71.63
2020,10,14,11,0,69.36
2020,10,14,12,0,68.28
2020,10,14,13,0,67.49
2020,10,14,14,0,68.18
2020,10,14,15,0,70.87
2020,10,14,16,0,74.9
2020,10,14,17,0,79.84
2020,10,14,18,0,84.65
2020,10,14,19,0,86.31
2020,10,14,20,0,87.82000000000001
2020,10,14,21,0,88.86
2020,10,14,22,0,89.37
2020,10,14,23,0,89.7
2020,10,15,0,0,90.3
2020,10,15,1,0,90.31
2020,10,15,2,0,90.58
2020,10,15,3,0,91.09
2020,10,15,4,0,91.48
2020,10,15,5,0,91.99
2020,10,15,6,0,91.57000000000001
2020,10,15,7,0,90.13
2020,10,15,8,0,88.3
2020,10,15,9,0,85.95
2020,10,15,10,0,83.67
2020,10,15,11,0,81.62
2020,10,15,12,0,80.64
2020,10,15,13,0,80.27
2020,10,15,14,0,82.19
2020,10,15,15,0,85.22
2020,10,15,16,0,87.84
2020,10,15,17,0,90.22
2020,10,15,18,0,92.14
2020,10,15,19,0,92.4
2020,10,15,20,0,92.54
2020,10,15,21,0,92.52
2020,10,15,22,0,92.27
2020,10,15,23,0,91.76
2020,10,16,0,0,91.31
2020,10,16,1,0,91.68
2020,10,16,2,0,91.99
2020,10,16,3,0,91.78
2020,10,16,4,0,91.72
2020,10,16,5,0,91.05
2020,10,16,6,0,90.34
2020,10,16,7,0,87.29
2020,10,16,8,0,80.91
2020,10,16,9,0,74.49
2020,10,16,10,0,72.95
2020,10,16,11,0,72.97
2020,10,16,12,0,73.11
2020,10,16,13,0,73.34
2020,10,16,14,0,74.5
2020,10,16,15,0,77.59
2020,10,16,16,0,80.83
2020,10,16,17,0,83.9
2020,10,16,18,0,87.42
2020,10,16,19,0,87.63
2020,10,16,20,0,87.77
2020,10,16,21,0,88.62
2020,10,16,22,0,89.03
2020,10,16,23,0,89.77
2020,10,17,0,0,90.12
2020,10,17,1,0,90.64
2020,10,17,2,0,90.09
2020,10,17,3,0,90.22
2020,10,17,4,0,90.26
2020,10,17,5,0,89.82000000000001
2020,10,17,6,0,89.96000000000001
2020,10,17,7,0,88.24
2020,10,17,8,0,84.61
2020,10,17,9,0,80.11
2020,10,17,10,0,77.38
2020,10,17,11,0,75.73
2020,10,17,12,0,75.09
2020,10,17,13,0,74.9
2020,10,17,14,0,75.33
2020,10,17,15,0,77.36
2020,10,17,16,0,81.63
2020,10,17,17,0,85.18
2020,10,17,18,0,88.35000000000001
2020,10,17,19,0,89.01
2020,10,17,20,0,89.57000000000001
2020,10,17,21,0,90.71000000000001
2020,10,17,22,0,91.28
2020,10,17,23,0,91.61
2020,10,18,0,0,91.96000000000001
2020,10,18,1,0,92.12
2020,10,18,2,0,91.79
2020,10,18,3,0,91.74
2020,10,18,4,0,91.87
2020,10,18,5,0,91.67
2020,10,18,6,0,91.63
2020,10,18,7,0,90.43
2020,10,18,8,0,88.60000000000001
2020,10,18,9,0,86.32000000000001
2020,10,18,10,0,83.83
2020,10,18,11,0,82.57000000000001
2020,10,18,12,0,81.55
2020,10,18,13,0,81.18
2020,10,18,14,0,81.86
2020,10,18,15,0,82.82000000000001
2020,10,18,16,0,84.29
2020,10,18,17,0,87.77
2020,10,18,18,0,89.23
2020,10,18,19,0,89.88
2020,10,18,20,0,90.4
2020,10,18,21,0,90.88
2020,10,18,22,0,91.25
2020,10,18,23,0,91.44
2020,10,19,0,0,91.52
2020,10,19,1,0,91.72
2020,10,19,2,0,91.92
2020,10,19,3,0,91.62
2020,10,19,4,0,91.4
2020,10,19,5,0,91.68
2020,10,19,6,0,91.48
2020,10,19,7,0,89.54
2020,10,19,8,0,86.9
2020,10,19,9,0,83.79
2020,10,19,10,0,82.18
2020,10,19,11,0,81.02
2020,10,19,12,0,80.48
2020,10,19,13,0,80.46000000000001
2020,10,19,14,0,81.22
2020,10,19,15,0,83.11
2020,10,19,16,0,85.16
2020,10,19,17,0,88.06
2020,10,19,18,0,87.24
2020,10,19,19,0,86.04
2020,10,19,20,0,87.51
2020,10,19,21,0,89.28
2020,10,19,22,0,90.74
2020,10,19,23,0,92
2020,10,20,0,0,92.46000000000001
2020,10,20,1,0,92.75
2020,10,20,2,0,92.94
2020,10,20,3,0,92.7
2020,10,20,4,0,92.12
2020,10,20,5,0,91.79
2020,10,20,6,0,92.02
2020,10,20,7,0,91.67
2020,10,20,8,0,90.79
2020,10,20,9,0,90.24
2020,10,20,10,0,89.93
2020,10,20,11,0,89.64
2020,10,20,12,0,89.2
2020,10,20,13,0,88.62
2020,10,20,14,0,88.27
2020,10,20,15,0,89.13
2020,10,20,16,0,90.33
2020,10,20,17,0,91.47
2020,10,20,18,0,91.74
2020,10,20,19,0,91.25
2020,10,20,20,0,91.21000000000001
2020,10,20,21,0,90.91
2020,10,20,22,0,91.38
2020,10,20,23,0,91.29
2020,10,21,0,0,91.7
2020,10,21,1,0,91.48
2020,10,21,2,0,91.66
2020,10,21,3,0,91.33
2020,10,21,4,0,91.22
2020,10,21,5,0,91.43
2020,10,21,6,0,90.97
2020,10,21,7,0,90.21000000000001
2020,10,21,8,0,89.06
2020,10,21,9,0,88.46000000000001
2020,10,21,10,0,87.64
2020,10,21,11,0,87.8
2020,10,21,12,0,88
2020,10,21,13,0,88.06
2020,10,21,14,0,88.81
2020,10,21,15,0,89.88
2020,10,21,16,0,91.35000000000001
2020,10,21,17,0,92.3
2020,10,21,18,0,92.84
2020,10,21,19,0,92.75
2020,10,21,20,0,92.77
2020,10,21,21,0,92.51
2020,10,21,22,0,92.02
2020,10,21,23,0,91.44
2020,10,22,0,0,91.65
2020,10,22,1,0,91.47
2020,10,22,2,0,91.27
2020,10,22,3,0,91.33
2020,10,22,4,0,91.71000000000001
2020,10,22,5,0,91.49
2020,10,22,6,0,91.24
2020,10,22,7,0,90.23
2020,10,22,8,0,88.79
2020,10,22,9,0,86.99
2020,10,22,10,0,84.87
2020,10,22,11,0,84.41
2020,10,22,12,0,84.08
2020,10,22,13,0,84.68
2020,10,22,14,0,85.13
2020,10,22,15,0,86.51
2020,10,22,16,0,88.95
2020,10,22,17,0,90.65
2020,10,22,18,0,91.27
2020,10,22,19,0,91.08
2020,10,22,20,0,91.57000000000001
2020,10,22,21,0,92.11
2020,10,22,22,0,92.13
2020,10,22,23,0,92.59
2020,10,23,0,0,92.66
2020,10,23,1,0,93.10000000000001
2020,10,23,2,0,93.02
2020,10,23,3,0,92.63
2020,10,23,4,0,92.52
2020,10,23,5,0,92.13
2020,10,23,6,0,92
2020,10,23,7,0,90.84
2020,10,23,8,0,89.63
2020,10,23,9,0,88.76
2020,10,23,10,0,87.59
2020,10,23,11,0,87.16
2020,10,23,12,0,86.72
2020,10,23,13,0,86.64
2020,10,23,14,0,86.8
2020,10,23,15,0,87.88
2020,10,23,16,0,89.49
2020,10,23,17,0,91.72
2020,10,23,18,0,91.98
2020,10,23,19,0,92.10000000000001
2020,10,23,20,0,92.35000000000001
2020,10,23,21,0,92.22
2020,10,23,22,0,92.82000000000001
2020,10,23,23,0,93.06
2020,10,24,0,0,93.35000000000001
2020,10,24,1,0,93.37
2020,10,24,2,0,93.21000000000001
2020,10,24,3,0,93.05
2020,10,24,4,0,92.4
2020,10,24,5,0,92.46000000000001
2020,10,24,6,0,91.89
2020,10,24,7,0,91.02
2020,10,24,8,0,89.84
2020,10,24,9,0,88.35000000000001
2020,10,24,10,0,86.26
2020,10,24,11,0,85.09
2020,10,24,12,0,84.29
2020,10,24,13,0,83.95
2020,10,24,14,0,84.58
2020,10,24,15,0,85.43
2020,10,24,16,0,87.14
2020,10,24,17,0,89.27
2020,10,24,18,0,89.92
2020,10,24,19,0,89.54
2020,10,24,20,0,89.99
2020,10,24,21,0,89.99
2020,10,24,22,0,90.26
2020,10,24,23,0,90.65
2020,10,25,0,0,90.81
2020,10,25,1,0,91.17
2020,10,25,2,0,91.42
2020,10,25,3,0,91.67
2020,10,25,4,0,92.09
2020,10,25,5,0,92.87
2020,10,25,6,0,92.67
2020,10,25,7,0,92.54
2020,10,25,8,0,91.43
2020,10,25,9,0,90.11
2020,10,25,10,0,88.87
2020,10,25,11,0,88.37
2020,10,25,12,0,88.44
2020,10,25,13,0,88.59
2020,10,25,14,0,89.56
2020,10,25,15,0,90.4
2020,10,25,16,0,91.37
2020,10,25,17,0,92.43
2020,10,25,18,0,92.51
2020,10,25,19,0,92.62
2020,10,25,20,0,92.95
2020,10,25,21,0,92.91
2020,10,25,22,0,92.85000000000001
2020,10,25,23,0,93.04
2020,10,26,0,0,92.91
2020,10,26,1,0,92.67
2020,10,26,2,0,92.04
2020,10,26,3,0,92.08
2020,10,26,4,0,91.9
2020,10,26,5,0,91.93
2020,10,26,6,0,92.35000000000001
2020,10,26,7,0,92.25
2020,10,26,8,0,91.60000000000001
2020,10,26,9,0,91.05
2020,10,26,10,0,90.63
2020,10,26,11,0,90.82000000000001
2020,10,26,12,0,91.19
2020,10,26,13,0,91.34
2020,10,26,14,0,90.99
2020,10,26,15,0,90.52
2020,10,26,16,0,90.13
2020,10,26,17,0,89.83
2020,10,26,18,0,89.96000000000001
2020,10,26,19,0,89.55
2020,10,26,20,0,89.72
2020,10,26,21,0,89.82000000000001
2020,10,26,22,0,90.05
2020,10,26,23,0,90.44
2020,10,27,0,0,90.45
2020,10,27,1,0,91.09
2020,10,27,2,0,91.92
2020,10,27,3,0,92.19
2020,10,27,4,0,91.61
2020,10,27,5,0,91.2
2020,10,27,6,0,90.55
2020,10,27,7,0,89.14
2020,10,27,8,0,87.99
2020,10,27,9,0,86.51
2020,10,27,10,0,85.71000000000001
2020,10,27,11,0,85.49
2020,10,27,12,0,85.9
2020,10,27,13,0,85.98
2020,10,27,14,0,86.79
2020,10,27,15,0,87.52
2020,10,27,16,0,88.37
2020,10,27,17,0,89.98
2020,10,27,18,0,90.2
2020,10,27,19,0,90.34
2020,10,27,20,0,90.60000000000001
2020,10,27,21,0,91.10000000000001
2020,10,27,22,0,91.91
2020,10,27,23,0,92.05
2020,10,28,0,0,91.98
2020,10,28,1,0,91.57000000000001
2020,10,28,2,0,91.49
2020,10,28,3,0,90.83
2020,10,28,4,0,90.8
2020,10,28,5,0,90.57000000000001
2020,10,28,6,0,89.94
2020,10,28,7,0,87.62
2020,10,28,8,0,85.09
2020,10,28,9,0,81.42
2020,10,28,10,0,78.26
2020,10,28,11,0,77.35000000000001
2020,10,28,12,0,76.57000000000001
2020,10,28,13,0,76.92
2020,10,28,14,0,77.97
2020,10,28,15,0,80.45
2020,10,28,16,0,82.41
2020,10,28,17,0,85.74
2020,10,28,18,0,85.18
2020,10,28,19,0,83.15
2020,10,28,20,0,83.05
2020,10,28,21,0,83.8
2020,10,28,22,0,84.7
2020,10,28,23,0,85.76
2020,10,29,0,0,86.17
2020,10,29,1,0,86.22
2020,10,29,2,0,86.71000000000001
2020,10,29,3,0,87.15
2020,10,29,4,0,87.59
2020,10,29,5,0,87.63
2020,10,29,6,0,88.87
2020,10,29,7,0,86.95
2020,10,29,8,0,84.81
2020,10,29,9,0,82.03
2020,10,29,10,0,80
2020,10,29,11,0,79.2
2020,10,29,12,0,78.47
2020,10,29,13,0,78.51
2020,10,29,14,0,79.4
2020,10,29,15,0,81.61
2020,10,29,16,0,83.86
2020,10,29,17,0,87.99
2020,10,29,18,0,89.52
2020,10,29,19,0,90.07000000000001
2020,10,29,20,0,90.59
2020,10,29,21,0,90.68
2020,10,29,22,0,91.05
2020,10,29,23,0,91.45
2020,10,30,0,0,91.73
2020,10,30,1,0,91.78
2020,10,30,2,0,91.98
2020,10,30,3,0,92.61
2020,10,30,4,0,92.63
2020,10,30,5,0,92.61
2020,10,30,6,0,92.64
2020,10,30,7,0,91.52
2020,10,30,8,0,90.42
2020,10,30,9,0,88.75
2020,10,30,10,0,87
2020,10,30,11,0,84.69
2020,10,30,12,0,83.52
2020,10,30,13,0,83.44
2020,10,30,14,0,84.60000000000001
2020,10,30,15,0,86.13
2020,10,30,16,0,88.8
2020,10,30,17,0,91.36
2020,10,30,18,0,92.4
2020,10,30,19,0,92.67
2020,10,30,20,0,92.66
2020,10,30,21,0,92.96000000000001
2020,10,30,22,0,93.59
2020,10,30,23,0,93.34
2020,10,31,0,0,93.47
2020,10,31,1,0,93.66
2020,10,31,2,0,93.33
2020,10,31,3,0,92.95
2020,10,31,4,0,92.88
2020,10,31,5,0,92.93
2020,10,31,6,0,92.51
2020,10,31,7,0,91.22
2020,10,31,8,0,87.85000000000001
2020,10,31,9,0,83.14
2020,10,31,10,0,79.61
2020,10,31,11,0,77.31
2020,10,31,12,0,75.85000000000001
2020,10,31,13,0,75.5
2020,10,31,14,0,75.8
2020,10,31,15,0,78.04
2020,10,31,16,0,81.43
2020,10,31,17,0,85.45
2020,10,31,18,0,87.12
2020,10,31,19,0,86.91
2020,10,31,20,0,87.55
2020,10,31,21,0,89.03
2020,10,31,22,0,91.31
2020,10,31,23,0,92.89
2020,11,1,0,0,93.60000000000001
2020,11,1,1,0,94.4
2020,11,1,2,0,94.25
2020,11,1,3,0,93.67
2020,11,1,4,0,92.96000000000001
2020,11,1,5,0,92.01
2020,11,1,6,0,90.97
2020,11,1,7,0,89.22
2020,11,1,8,0,87.77
2020,11,1,9,0,86.35000000000001
2020,11,1,10,0,85.92
2020,11,1,11,0,85.15
2020,11,1,12,0,84.88
2020,11,1,13,0,85.03
2020,11,1,14,0,86.25
2020,11,1,15,0,88.01
2020,11,1,16,0,89.42
2020,11,1,17,0,90.44
2020,11,1,18,0,91.24
2020,11,1,19,0,91.18
2020,11,1,20,0,91.56
2020,11,1,21,0,91.93
2020,11,1,22,0,92.44
2020,11,1,23,0,92.38
2020,11,2,0,0,92.64
2020,11,2,1,0,92.3
2020,11,2,2,0,91.94
2020,11,2,3,0,91.51
2020,11,2,4,0,90.7
2020,11,2,5,0,90.63
2020,11,2,6,0,90
2020,11,2,7,0,89.11
2020,11,2,8,0,87.64
2020,11,2,9,0,86.41
2020,11,2,10,0,85.12
2020,11,2,11,0,83.99
2020,11,2,12,0,83.44
2020,11,2,13,0,83.93
2020,11,2,14,0,85.24
2020,11,2,15,0,87.26
2020,11,2,16,0,89.37
2020,11,2,17,0,90.82000000000001
2020,11,2,18,0,91.66
2020,11,2,19,0,91.82000000000001
2020,11,2,20,0,91.62
2020,11,2,21,0,91.59
2020,11,2,22,0,91.32000000000001
2020,11,2,23,0,91.17
2020,11,3,0,0,91.16
2020,11,3,1,0,90.73
2020,11,3,2,0,90.98
2020,11,3,3,0,90.75
2020,11,3,4,0,90.58
2020,11,3,5,0,90.49
2020,11,3,6,0,90.67
2020,11,3,7,0,88.98
2020,11,3,8,0,87.25
2020,11,3,9,0,85.18
2020,11,3,10,0,83.52
2020,11,3,11,0,82.5
2020,11,3,12,0,82.08
2020,11,3,13,0,82.14
2020,11,3,14,0,82.62
2020,11,3,15,0,83.78
2020,11,3,16,0,85.76
2020,11,3,17,0,88.96000000000001
2020,11,3,18,0,89.78
2020,11,3,19,0,89.58
2020,11,3,20,0,89.66
2020,11,3,21,0,89.69
2020,11,3,22,0,89.81
2020,11,3,23,0,89.9
2020,11,4,0,0,89.91
2020,11,4,1,0,90.05
2020,11,4,2,0,90.02
2020,11,4,3,0,89.51
2020,11,4,4,0,89.13
2020,11,4,5,0,89.47
2020,11,4,6,0,89.7
2020,11,4,7,0,88.11
2020,11,4,8,0,85.13
2020,11,4,9,0,82.28
2020,11,4,10,0,80.35000000000001
2020,11,4,11,0,79.29
2020,11,4,12,0,79.03
2020,11,4,13,0,79.34
2020,11,4,14,0,80.41
2020,11,4,15,0,81.81
2020,11,4,16,0,83.51
2020,11,4,17,0,86.34
2020,11,4,18,0,85.37
2020,11,4,19,0,84.52
2020,11,4,20,0,83.58
2020,11,4,21,0,83.18
2020,11,4,22,0,82.85000000000001
2020,11,4,23,0,83.4
2020,11,5,0,0,84.26
2020,11,5,1,0,85.11
2020,11,5,2,0,86.10000000000001
2020,11,5,3,0,86.44
2020,11,5,4,0,86.36
2020,11,5,5,0,86.79
2020,11,5,6,0,87.91
2020,11,5,7,0,86.21000000000001
2020,11,5,8,0,82.14
2020,11,5,9,0,78.61
2020,11,5,10,0,76.65
2020,11,5,11,0,75.37
2020,11,5,12,0,73.84
2020,11,5,13,0,72.99
2020,11,5,14,0,72.9
2020,11,5,15,0,74.79
2020,11,5,16,0,78.13
2020,11,5,17,0,81.67
2020,11,5,18,0,83.96000000000001
2020,11,5,19,0,85.02
2020,11,5,20,0,85.69
2020,11,5,21,0,86.28
2020,11,5,22,0,86.95
2020,11,5,23,0,87.63
2020,11,6,0,0,87.69
2020,11,6,1,0,88.24
2020,11,6,2,0,88.61
2020,11,6,3,0,89.76
2020,11,6,4,0,90.37
2020,11,6,5,0,91.08
2020,11,6,6,0,90.97
2020,11,6,7,0,90.15
2020,11,6,8,0,89.04
2020,11,6,9,0,87.7
2020,11,6,10,0,85.42
2020,11,6,11,0,84.08
2020,11,6,12,0,82.72
2020,11,6,13,0,81.39
2020,11,6,14,0,81.35000000000001
2020,11,6,15,0,83.3
2020,11,6,16,0,86.18
2020,11,6,17,0,90
2020,11,6,18,0,91.56
2020,11,6,19,0,91.61
2020,11,6,20,0,91.32000000000001
2020,11,6,21,0,91.07000000000001
2020,11,6,22,0,91.45
2020,11,6,23,0,91.63
2020,11,7,0,0,92.04
2020,11,7,1,0,92.75
2020,11,7,2,0,92.92
2020,11,7,3,0,92.84
2020,11,7,4,0,92.64
2020,11,7,5,0,92.44
2020,11,7,6,0,92.41
2020,11,7,7,0,92.04
2020,11,7,8,0,91.85000000000001
2020,11,7,9,0,90.62
2020,11,7,10,0,88.73
2020,11,7,11,0,85.86
2020,11,7,12,0,83.34
2020,11,7,13,0,82.98
2020,11,7,14,0,82.81
2020,11,7,15,0,84.4
2020,11,7,16,0,86.05
2020,11,7,17,0,88.94
2020,11,7,18,0,89.21000000000001
2020,11,7,19,0,89.34
2020,11,7,20,0,89.77
2020,11,7,21,0,89.8
2020,11,7,22,0,89.03
2020,11,7,23,0,88.79
2020,11,8,0,0,88.66
2020,11,8,1,0,88.28
2020,11,8,2,0,87.37
2020,11,8,3,0,86.18
2020,11,8,4,0,85.03
2020,11,8,5,0,86.4
2020,11,8,6,0,87.98
2020,11,8,7,0,87.17
2020,11,8,8,0,85.11
2020,11,8,9,0,83.06
2020,11,8,10,0,81.84
2020,11,8,11,0,81.18
2020,11,8,12,0,80.33
2020,11,8,13,0,79.86
2020,11,8,14,0,80.5
2020,11,8,15,0,82.10000000000001
2020,11,8,16,0,84.89
2020,11,8,17,0,88.65
2020,11,8,18,0,89.75
2020,11,8,19,0,89.96000000000001
2020,11,8,20,0,90.28
2020,11,8,21,0,90.35000000000001
2020,11,8,22,0,90.41
2020,11,8,23,0,90.59
2020,11,9,0,0,90.24
2020,11,9,1,0,90.83
2020,11,9,2,0,90.81
2020,11,9,3,0,90.77
2020,11,9,4,0,90.32000000000001
2020,11,9,5,0,89.71000000000001
2020,11,9,6,0,89.27
2020,11,9,7,0,85.91
2020,11,9,8,0,82.07000000000001
2020,11,9,9,0,79.24
2020,11,9,10,0,77.14
2020,11,9,11,0,75.8
2020,11,9,12,0,74.35000000000001
2020,11,9,13,0,74.07000000000001
2020,11,9,14,0,73.59
2020,11,9,15,0,74.71000000000001
2020,11,9,16,0,77.87
2020,11,9,17,0,81.57000000000001
2020,11,9,18,0,84.59
2020,11,9,19,0,85.96000000000001
2020,11,9,20,0,87.03
2020,11,9,21,0,87.82000000000001
2020,11,9,22,0,88.62
2020,11,9,23,0,89.03
2020,11,10,0,0,89.57000000000001
2020,11,10,1,0,90.24
2020,11,10,2,0,90.65
2020,11,10,3,0,90.55
2020,11,10,4,0,90.87
2020,11,10,5,0,90.45
2020,11,10,6,0,90.34
2020,11,10,7,0,88.74
2020,11,10,8,0,86.36
2020,11,10,9,0,83.76
2020,11,10,10,0,81.60000000000001
2020,11,10,11,0,80.7
2020,11,10,12,0,81.3
2020,11,10,13,0,82.41
2020,11,10,14,0,83.87
2020,11,10,15,0,85.7
2020,11,10,16,0,88.10000000000001
2020,11,10,17,0,90.95
2020,11,10,18,0,91.04
2020,11,10,19,0,91.09
2020,11,10,20,0,91.16
2020,11,10,21,0,91.43
2020,11,10,22,0,91.60000000000001
2020,11,10,23,0,91.93
2020,11,11,0,0,92.2
2020,11,11,1,0,91.86
2020,11,11,2,0,92.07000000000001
2020,11,11,3,0,91.85000000000001
2020,11,11,4,0,91.85000000000001
2020,11,11,5,0,91.81
2020,11,11,6,0,91.26
2020,11,11,7,0,90.47
2020,11,11,8,0,89.79
2020,11,11,9,0,89.29
2020,11,11,10,0,88.9
2020,11,11,11,0,88.38
2020,11,11,12,0,88.38
2020,11,11,13,0,88.55
2020,11,11,14,0,88.94
2020,11,11,15,0,89.88
2020,11,11,16,0,90.57000000000001
2020,11,11,17,0,91.35000000000001
2020,11,11,18,0,91.44
2020,11,11,19,0,91.56
2020,11,11,20,0,91.75
2020,11,11,21,0,91.81
2020,11,11,22,0,91.88
2020,11,11,23,0,91.88
2020,11,12,0,0,91.59
2020,11,12,1,0,91.76
2020,11,12,2,0,91.41
2020,11,12,3,0,91.62
2020,11,12,4,0,91.4
2020,11,12,5,0,91.9
2020,11,12,6,0,91.45
2020,11,12,7,0,91.26
2020,11,12,8,0,89.94
2020,11,12,9,0,87.99
2020,11,12,10,0,85.31
2020,11,12,11,0,83.84
2020,11,12,12,0,82.39
2020,11,12,13,0,82.07000000000001
2020,11,12,14,0,82.47
2020,11,12,15,0,84.62
2020,11,12,16,0,86.63
2020,11,12,17,0,89.17
2020,11,12,18,0,89.98
2020,11,12,19,0,89.66
2020,11,12,20,0,89.48
2020,11,12,21,0,89.22
2020,11,12,22,0,89.51
2020,11,12,23,0,89.21000000000001
2020,11,13,0,0,89.59
2020,11,13,1,0,89.38
2020,11,13,2,0,89.37
2020,11,13,3,0,88.91
2020,11,13,4,0,89.22
